105年02月03日大盤統計資訊
指數,收盤指數,漲跌(+/-),漲跌點數,漲跌百分比(%)
="032783",CG元富,0,0,0,--,--,--,--,,0.00,--,0,--,0,58.95
="032797",中信9W,0,0,0,--,--,--,--,,0.00,--,0,0.01,57,63.90
="032805",富邦52,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,8.40
="032833",A9統一,0,0,0,--,--,--,--,,0.00,0.01,110,0.10,10,58.95
="032834",B1統一,"502,000",4,"5,040",0.01,0.02,0.01,0.02,X,0.00,0.01,6994,0.02,16,9.33
="032835",B2統一,"515,000",11,"116,130",0.22,0.23,0.20,0.23,－,0.05,0.22,68,0.23,68,199.50
="032897",富邦62,0,0,0,--,--,--,--,,0.00,--,0,0.01,250,11.50
="032899",富邦64,0,0,0,--,--,--,--,,0.00,--,0,0.08,2,7.61
="032900",富邦65,0,0,0,--,--,--,--,,0.00,0.01,50,0.10,50,18.20
="032901",富邦66,0,0,0,--,--,--,--,,0.00,--,0,--,0,9.33
="032902",富邦67,0,0,0,--,--,--,--,,0.00,--,0,0.10,50,9.33
="032903",富邦68,0,0,0,--,--,--,--,,0.00,--,0,0.10,30,68.80
="032907",B8統一,0,0,0,--,--,--,--,,0.00,0.02,10,0.04,1,132.50
="032908",B9統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,155.00
="032909",C1統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,180,122.00
="032910",C2統一,0,0,0,--,--,--,--,,0.00,0.25,10,0.27,10,454.00
="032911",C3統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,9.33
="032912",C4統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,9.33
="032935",日盛EC,0,0,0,--,--,--,--,,0.00,0.01,100,0.02,10,76.60
="032959",富邦77,0,0,0,--,--,--,--,,0.00,0.16,10,0.17,10,155.00
="032973",C8統一,0,0,0,--,--,--,--,,0.00,0.04,10,0.10,10,155.00
="032974",C9統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.02,10,172.00
="033022",D4統一,0,0,0,--,--,--,--,,0.00,1.05,10,1.11,10,397.00
="033023",D5統一,"45,000",1,"7,650",0.17,0.17,0.17,0.17,－,0.01,0.14,10,0.18,10,433.00
="033028",3D元大,0,0,0,--,--,--,--,,0.00,0.01,100,0.05,30,96.60
="033118",E3統一,0,0,0,--,--,--,--,,0.00,0.01,4221,0.02,1,51.00
="033136",11中信,0,0,0,--,--,--,--,,0.00,--,0,0.01,390,72.80
="033146",富邦85,0,0,0,--,--,--,--,,0.00,0.02,20,0.05,20,199.50
="033150",富邦89,0,0,0,--,--,--,--,,0.00,0.04,30,0.10,30,78.60
="033183",E4統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,30,205.00
="033227",富邦94,0,0,0,--,--,--,--,,0.00,--,0,0.10,10,44.00
="033228",富邦95,"10,000",1,100,0.01,0.01,0.01,0.01,－,0.01,0.01,238,0.02,10,22.70
="033229",富邦96,0,0,0,--,--,--,--,,0.00,0.11,30,0.12,30,433.00
="033230",富邦97,"170,000",6,"34,100",0.20,0.21,0.20,0.20,＋,0.05,0.18,20,0.20,79,146.00
="033233",富邦1A,"112,000",2,"12,720",0.13,0.13,0.11,0.11,－,0.01,0.11,20,0.12,20,158.50
="033245",EC元富,"338,000",4,"67,600",0.20,0.20,0.20,0.20,＋,0.06,0.20,25,0.21,20,146.00
="033258",E5統一,0,0,0,--,--,--,--,,0.00,0.01,2805,0.09,325,76.60
="033259",E6統一,"12,000",3,"3,950",0.32,0.33,0.32,0.33,X,0.00,0.31,20,0.33,9,158.50
="033260",E7統一,0,0,0,--,--,--,--,,0.00,1.85,10,1.93,10,41.00
="033261",E8統一,0,0,0,--,--,--,--,,0.00,0.36,20,0.37,20,192.00
="033262",E9統一,0,0,0,--,--,--,--,,0.00,0.62,10,0.63,10,192.00
="033263",F1統一,0,0,0,--,--,--,--,,0.00,0.01,2004,0.02,507,10.55
="033264",F2統一,0,0,0,--,--,--,--,,0.00,0.01,3401,0.10,20,"2,350.00"
03332C,元牛01,"2,434,000",57,"2,672,070",1.13,1.14,1.06,1.09,－,0.09,1.09,491,1.10,495,"8,063.00"
03334C,元牛BM,"83,000",10,"137,460",1.67,1.70,1.62,1.67,－,0.06,1.64,495,1.65,495,58.95
="033352",F8統一,0,0,0,--,--,--,--,,0.00,0.02,510,0.03,40,76.60
="033353",F9統一,0,0,0,--,--,--,--,,0.00,0.02,220,0.03,50,63.90
03335C,元牛Z1,"155,000",12,"239,660",1.56,1.57,1.49,1.53,－,0.09,1.52,495,1.53,490,"8,063.00"
03336C,兆牛HL,"24,000",3,"23,230",0.95,0.98,0.95,0.98,－,0.08,0.25,1,--,0,"8,063.00"
="033370",日盛FD,0,0,0,--,--,--,--,,0.00,0.02,25,0.03,25,17.15
03337C,兆牛HM,0,0,0,--,--,--,--,,0.00,0.21,1,--,0,"8,063.00"
03338C,元牛BN,0,0,0,--,--,--,--,,0.00,13.20,10,13.30,10,28.30
="033391",富邦1M,"338,000",16,"97,040",0.37,0.37,0.28,0.30,－,0.05,0.25,50,0.31,10,271.00
03339C,元牛21,"4,000",2,"8,500",2.12,2.14,2.12,2.14,－,0.06,2.11,495,2.12,495,"8,063.00"
03340C,元牛31,"6,000",2,"9,500",1.59,1.59,1.58,1.58,X,0.00,1.56,495,1.57,495,"8,063.00"
03342C,凱牛48,0,0,0,--,--,--,--,,0.00,2.17,30,2.18,30,"8,063.00"
03343C,凱牛49,0,0,0,--,--,--,--,,0.00,2.65,30,2.66,30,"8,063.00"
03344C,元牛41,0,0,0,--,--,--,--,,0.00,1.22,495,1.23,495,"8,063.00"
03345C,凱牛50,"3,000",1,"5,010",1.67,1.67,1.67,1.67,X,0.00,1.71,30,1.72,30,"8,063.00"
="033469",44中信,"30,000",2,300,0.01,0.01,0.01,0.01,X,0.00,--,0,0.01,923,9.33
03346C,兆牛B4,0,0,0,--,--,--,--,,0.00,--,0,--,0,"8,063.00"
03347C,兆牛B5,0,0,0,--,--,--,--,,0.00,--,0,--,0,"8,063.00"
03348C,元牛51,"60,000",7,"69,580",1.16,1.17,1.14,1.15,－,0.10,1.14,495,1.15,485,"8,063.00"
="033495",G1統一,"135,000",4,"51,500",0.40,0.40,0.30,0.30,－,0.03,0.27,10,0.30,5,186.50
03349C,元牛61,"327,000",22,"283,490",0.88,0.89,0.85,0.86,－,0.07,0.85,505,0.86,465,"8,063.00"
03352C,凱牛52,"30,000",3,"52,100",1.73,1.74,1.73,1.74,－,0.13,1.72,30,1.73,30,"8,063.00"
="033533",48中信,0,0,0,--,--,--,--,,0.00,--,0,0.02,30,24.21
03355C,兆牛30,0,0,0,--,--,--,--,,0.00,0.12,1,--,0,"8,063.00"
03356C,群牛AA,"292,000",32,"235,420",0.83,0.84,0.76,0.80,－,0.08,0.79,519,0.80,494,"8,063.00"
03357C,CT兆牛,0,0,0,--,--,--,--,,0.00,0.06,1,--,0,"8,063.00"
="033586",G7統一,"836,000",15,"106,320",0.18,0.18,0.10,0.10,－,0.02,0.09,20,0.10,220,454.00
="033587",G8統一,"22,000",1,"38,060",1.73,1.73,1.73,1.73,－,0.07,1.69,10,1.79,10,132.00
="033588",G9統一,0,0,0,--,--,--,--,,0.00,0.01,20,0.02,1196,25.47
="033589",H1統一,0,0,0,--,--,--,--,,0.00,0.01,320,0.02,300,24.21
03358C,群牛AB,"463,000",13,"988,200",2.17,2.18,2.06,2.09,－,0.16,2.08,514,2.09,469,"8,063.00"
="033590",H2統一,"182,000",1,"1,820",0.01,0.01,0.01,0.01,X,0.00,0.01,337,0.02,1031,14.90
03359C,凱牛53,0,0,0,--,--,--,--,,0.00,2.20,30,2.21,30,"8,063.00"
="033607",國票EH,0,0,0,--,--,--,--,,0.00,--,0,0.01,10,25.47
="033633",52中信,0,0,0,--,--,--,--,,0.00,--,0,0.01,20,14.90
="033634",53中信,0,0,0,--,--,--,--,,0.00,--,0,0.03,10,25.47
="033635",54中信,0,0,0,--,--,--,--,,0.00,--,0,0.02,57,19.27
="033638",57中信,"80,000",3,"44,800",0.56,0.56,0.56,0.56,－,0.01,0.55,30,0.57,30,28.30
="033639",58中信,"100,000",1,"78,000",0.78,0.78,0.78,0.78,X,0.00,0.77,30,0.79,30,28.30
03363C,元牛91,"35,000",4,"46,700",1.35,1.35,1.31,1.34,－,0.06,1.32,513,1.33,495,"8,063.00"
="033646",2E群益,0,0,0,--,--,--,--,,0.00,--,0,0.02,270,19.27
03364C,元牛A1,0,0,0,--,--,--,--,,0.00,1.54,495,1.55,495,"8,063.00"
03365C,KH兆牛,"9,000",1,"12,600",1.40,1.40,1.40,1.40,X,0.00,--,0,--,0,"8,063.00"
03366C,群牛AC,"142,000",11,"339,530",2.40,2.45,2.30,2.36,－,0.16,2.35,499,2.36,494,"8,063.00"
03367C,元牛68,"61,000",7,"106,830",1.80,1.80,1.70,1.76,－,0.19,1.75,495,1.76,495,889.90
="033744",兆豐7A,0,0,0,--,--,--,--,,0.00,0.01,545,0.08,108,76.60
="033762",富邦2M,"50,000",1,"6,500",0.13,0.13,0.13,0.13,,0.00,0.12,10,0.13,10,10.10
="033790",H4統一,0,0,0,--,--,--,--,,0.00,0.01,420,0.02,747,22.70
="033791",H5統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.02,10,"2,350.00"
="033823",富邦2Q,0,0,0,--,--,--,--,,0.00,0.01,308,0.03,104,26.45
="033846",日盛GG,0,0,0,--,--,--,--,,0.00,0.05,25,0.06,25,21.25
="033859",J3統一,0,0,0,--,--,--,--,,0.00,0.01,4402,0.03,187,68.80
="033916",日盛GH,0,0,0,--,--,--,--,,0.00,--,0,0.01,48,200.00
="033933",國泰15,"101,000",11,"110,600",1.05,1.16,1.04,1.04,－,0.22,1.05,480,--,0,49.60
="033936",富邦2Z,0,0,0,--,--,--,--,,0.00,--,0,0.10,10,34.30
="033938",富邦3B,0,0,0,--,--,--,--,,0.00,1.55,10,1.64,10,116.00
="033962",4E群益,0,0,0,--,--,--,--,,0.00,--,0,--,0,72.80
="033972",J4統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,37.85
="033973",J5統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.02,40,200.00
="033983",國泰21,0,0,0,--,--,--,--,,0.00,0.01,519,0.11,40,14.90
="033985",富邦3H,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,219.50
="033991",JH元富,0,0,0,--,--,--,--,,0.00,0.08,25,0.09,25,55.10
="034020",4S群益,0,0,0,--,--,--,--,,0.00,--,0,0.01,130,8.53
="034054",75中信,"200,000",20,"4,000",0.02,0.02,0.02,0.02,X,0.00,0.01,30,0.02,10,17.15
="034064",國泰25,0,0,0,--,--,--,--,,0.00,--,0,0.01,567,72.80
="034065",國泰26,0,0,0,--,--,--,--,,0.00,4.13,30,--,0,54.40
="034070",富邦3R,"132,000",5,"103,380",0.76,0.79,0.76,0.79,＋,0.21,0.79,20,0.82,20,146.00
="034075",富邦3W,0,0,0,--,--,--,--,,0.00,--,0,0.01,70,72.80
="034092",78中信,"10,000",1,"11,100",1.11,1.11,1.11,1.11,－,0.01,1.11,30,1.16,10,117.00
="034116",J6統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,200.00
="034117",J7統一,"30,000",1,600,0.02,0.02,0.02,0.02,－,0.02,0.02,10,0.03,35,76.30
="034119",9Y元大,"65,000",1,"7,800",0.12,0.12,0.12,0.12,－,0.04,0.11,144,0.21,42,75.00
="034122",國泰30,"1,000",1,100,0.10,0.10,0.10,0.10,X,0.00,--,0,0.10,30,122.00
="034123",富邦3Y,0,0,0,--,--,--,--,,0.00,2.76,10,2.86,10,314.00
="034125",5B群益,0,0,0,--,--,--,--,,0.00,--,0,--,0,271.00
="034153",J8統一,0,0,0,--,--,--,--,,0.00,0.01,1814,0.10,10,9.33
="034154",J9統一,"90,000",2,"49,300",0.55,0.55,0.53,0.53,－,0.03,0.53,10,0.55,10,117.00
="034155",K1統一,"2,000",1,900,0.45,0.45,0.45,0.45,－,0.01,0.43,10,0.44,10,70.10
="034156",K2統一,0,0,0,--,--,--,--,,0.00,0.04,10,0.13,10,199.50
="034157",K3統一,"30,000",1,"7,800",0.26,0.26,0.26,0.26,－,0.16,0.25,10,0.27,10,55.60
="034158",元大02,0,0,0,--,--,--,--,,0.00,--,0,0.02,100,52.50
="034166",凱基C4,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,14.90
="034171",K5統一,0,0,0,--,--,--,--,,0.00,0.34,10,0.36,10,146.00
="034172",K6統一,0,0,0,--,--,--,--,,0.00,0.01,20,0.10,10,37.85
="034174",元大06,0,0,0,--,--,--,--,,0.00,--,0,0.05,1,38.10
="034175",元大07,0,0,0,--,--,--,--,,0.00,--,0,0.01,3425,51.20
="034176",元大08,"30,000",1,"32,100",1.07,1.07,1.07,1.07,＋,0.04,0.85,300,0.92,10,34.65
="034183",79中信,"35,000",8,"9,980",0.27,0.31,0.27,0.30,－,0.06,0.25,499,0.30,2,75.00
="034196",5D群益,"20,000",1,"1,000",0.05,0.05,0.05,0.05,－,0.04,0.05,5,0.10,10,271.00
="034197",5E群益,0,0,0,--,--,--,--,,0.00,--,0,--,0,22.85
="034199",5G群益,0,0,0,--,--,--,--,,0.00,--,0,0.10,2,205.00
="034240",富邦4H,0,0,0,--,--,--,--,,0.00,--,0,0.05,20,8.53
="034241",富邦4J,0,0,0,--,--,--,--,,0.00,--,0,0.04,19,200.00
="034242",富邦4K,0,0,0,--,--,--,--,,0.00,--,0,0.10,74,200.00
="034243",富邦4L,0,0,0,--,--,--,--,,0.00,--,0,--,0,200.00
="034244",富邦4M,0,0,0,--,--,--,--,,0.00,--,0,--,0,200.00
="034246",富邦4P,0,0,0,--,--,--,--,,0.00,0.06,10,0.15,5,"2,350.00"
="034249",K7統一,0,0,0,--,--,--,--,,0.00,0.22,10,0.23,10,28.30
="034251",元大20,0,0,0,--,--,--,--,,0.00,0.01,100,0.02,100,271.00
="034328",K8統一,0,0,0,--,--,--,--,,0.00,1.89,10,1.93,10,520.00
="034329",K9統一,"38,000",9,"46,540",1.15,1.27,1.15,1.26,＋,0.20,1.27,10,1.29,10,146.00
="034330",元大25,"5,000",1,"10,800",2.16,2.16,2.16,2.16,＋,0.04,1.98,100,2.08,10,314.00
="034331",元大26,"20,000",1,"1,000",0.05,0.05,0.05,0.05,X,0.00,0.05,80,0.06,50,158.50
="034332",元大27,0,0,0,--,--,--,--,,0.00,--,0,0.01,20,63.90
="034338",元大33,0,0,0,--,--,--,--,,0.00,--,0,0.05,32,14.90
="034339",元大34,"150,000",2,"1,500",0.01,0.01,0.01,0.01,X,0.00,0.01,100,0.10,10,18.25
="034345",凱基E5,0,0,0,--,--,--,--,,0.00,1.01,30,1.04,30,117.00
="034363",國泰34,"105,000",1,"24,150",0.23,0.23,0.23,0.23,X,0.00,0.22,499,0.23,100,51.00
="034364",富邦5D,"263,000",5,"62,290",0.25,0.25,0.22,0.22,－,0.08,0.22,20,0.23,20,75.00
="034382",6F群益,"70,000",4,"3,290",0.05,0.05,0.04,0.04,－,0.03,0.04,25,0.10,10,8.53
="034387",6K群益,"962,000",6,"9,620",0.01,0.01,0.01,0.01,－,0.01,0.01,25,0.03,84,205.00
="034389",國票FE,0,0,0,--,--,--,--,,0.00,--,0,0.01,599,58.95
="034390",MA元富,0,0,0,--,--,--,--,,0.00,0.01,25,0.05,25,68.80
="034391",MB元富,"899,000",2,"8,990",0.01,0.01,0.01,0.01,X,0.00,0.01,25,0.04,25,68.80
="034392",MC元富,0,0,0,--,--,--,--,,0.00,0.05,25,0.06,25,70.60
="034394",ME元富,0,0,0,--,--,--,--,,0.00,--,0,--,0,28.30
="034405",富邦5E,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,76.60
="034406",富邦5F,0,0,0,--,--,--,--,,0.00,--,0,0.10,10,6.16
="034417",凱基F6,"5,000",1,500,0.10,0.10,0.10,0.10,－,0.01,0.10,65,0.12,44,52.50
="034418",L1統一,0,0,0,--,--,--,--,,0.00,0.01,3804,0.02,659,200.00
="034419",L2統一,"30,000",2,300,0.01,0.01,0.01,0.01,,0.00,0.01,7323,0.02,414,205.00
="034420",L3統一,"4,000",1,40,0.01,0.01,0.01,0.01,X,0.00,0.01,10,0.02,100,205.00
="034421",L4統一,0,0,0,--,--,--,--,,0.00,0.49,10,0.52,10,117.00
="034422",L5統一,"245,000",7,"51,960",0.36,0.36,0.21,0.21,－,0.13,0.23,20,0.24,10,67.90
="034423",L6統一,"120,000",2,"21,400",0.17,0.18,0.17,0.18,－,0.05,0.17,20,0.18,20,75.00
="034425",元大40,"240,000",3,"17,800",0.08,0.08,0.07,0.07,X,0.00,0.07,100,0.08,100,10.50
="034427",元大42,"21,000",2,"4,560",0.22,0.22,0.21,0.21,X,0.00,0.19,499,0.20,10,47.60
="034430",元大45,"103,000",5,"17,310",0.17,0.18,0.16,0.16,－,0.01,0.15,100,0.16,100,55.00
="034431",元大46,"160,000",2,"14,400",0.09,0.09,0.09,0.09,－,0.01,0.09,339,0.10,100,20.65
="034433",元大48,"210,000",5,"2,100",0.01,0.01,0.01,0.01,,0.00,--,0,0.01,208,58.95
="034436",元大51,0,0,0,--,--,--,--,,0.00,0.13,100,0.23,10,75.00
="034437",元大52,"12,000",1,"8,160",0.68,0.68,0.68,0.68,－,0.04,0.68,100,0.70,100,117.00
="034438",6R群益,"107,000",1,"90,950",0.85,0.85,0.85,0.85,X,0.00,0.83,25,0.88,10,146.00
="034457",87中信,0,0,0,--,--,--,--,,0.00,--,0,--,0,237.50
="034458",L7統一,0,0,0,--,--,--,--,,0.00,0.53,10,0.54,10,192.00
="034459",L8統一,"1,000",1,160,0.16,0.16,0.16,0.16,＋,0.10,0.01,10,0.10,40,22.85
="034460",L9統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.05,1,25.47
="034464",元大56,"600,000",6,"36,000",0.06,0.06,0.06,0.06,－,0.02,0.05,250,0.06,100,271.00
="034466",元大58,"110,000",4,"8,600",0.02,0.10,0.02,0.10,＋,0.07,0.02,118,0.07,10,15.90
="034467",元大60,0,0,0,--,--,--,--,,0.00,0.01,100,0.10,10,27.65
="034468",國泰38,0,0,0,--,--,--,--,,0.00,0.94,519,0.95,40,28.30
="034469",國泰39,0,0,0,--,--,--,--,,0.00,0.80,519,0.81,10,28.30
="034470",國泰40,0,0,0,--,--,--,--,,0.00,0.64,519,0.65,10,28.30
="034471",國泰41,"40,000",4,"6,750",0.17,0.17,0.16,0.16,－,0.03,0.16,8,0.21,4,26.90
="034472",國泰42,"113,000",11,"78,150",0.72,0.73,0.67,0.73,－,0.08,0.67,92,0.73,29,271.00
="034495",凱基G2,"22,000",2,"3,300",0.15,0.15,0.15,0.15,－,0.03,0.16,30,0.17,30,353.00
="034519",日盛HS,0,0,0,--,--,--,--,,0.00,0.08,25,0.09,25,25.85
="034526",日盛HZ,"567,000",7,"6,670",0.02,0.02,0.01,0.01,X,0.00,0.01,375,0.02,153,38.10
="034527",日盛JA,0,0,0,--,--,--,--,,0.00,0.01,25,0.03,25,18.25
="034548",MZ元富,"213,000",3,"4,110",0.02,0.02,0.01,0.02,－,0.01,0.01,25,0.04,10,38.10
="034554",M1統一,0,0,0,--,--,--,--,,0.00,0.04,100,0.10,110,14.90
="034560",元大69,0,0,0,--,--,--,--,,0.00,0.21,100,0.31,10,38.10
="034561",元大70,0,0,0,--,--,--,--,,0.00,0.07,100,0.17,10,38.10
="034562",元大71,0,0,0,--,--,--,--,,0.00,0.02,100,0.07,100,23.15
="034563",元大72,"68,000",5,"174,960",2.69,2.69,2.55,2.55,－,0.23,2.58,5,2.60,50,44.10
="034564",元大73,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,19.15
="034568",元大77,"481,000",8,"644,140",1.34,1.34,1.30,1.34,X,0.00,1.26,100,1.36,10,132.00
="034569",元大78,0,0,0,--,--,--,--,,0.00,0.01,100,0.03,10,79.80
="034571",元大80,"10,000",1,500,0.05,0.05,0.05,0.05,X,0.00,0.04,100,0.05,50,57.40
="034573",元大82,"10,000",1,"1,000",0.10,0.10,0.10,0.10,X,0.00,0.06,100,0.12,50,28.25
="034577",國泰46,0,0,0,--,--,--,--,,0.00,--,0,1.30,10,79.80
="034578",國泰47,"295,000",1,"5,900",0.02,0.02,0.02,0.02,,0.00,0.02,499,0.05,200,25.47
="034581",富邦5K,0,0,0,--,--,--,--,,0.00,--,0,0.06,10,122.00
="034582",富邦5L,"305,000",2,"3,050",0.01,0.01,0.01,0.01,,0.00,0.01,15,0.06,10,21.25
="034583",富邦5M,0,0,0,--,--,--,--,,0.00,0.65,15,0.70,10,28.30
="034586",富邦5Q,"221,000",8,"37,560",0.19,0.19,0.15,0.16,－,0.07,0.16,10,0.17,10,76.60
="034587",富邦5R,0,0,0,--,--,--,--,,0.00,0.08,10,0.10,10,271.00
="034588",富邦5S,"10,000",1,"9,400",0.94,0.94,0.94,0.94,－,0.13,0.93,10,0.94,10,18.60
="034589",富邦5T,0,0,0,--,--,--,--,,0.00,2.49,10,2.59,10,44.10
="034592",M2統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.02,180,52.60
="034593",M3統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.02,995,104.50
="034594",M4統一,"200,000",1,"14,000",0.07,0.07,0.07,0.07,－,0.03,0.07,68,0.08,30,167.00
="034595",M5統一,0,0,0,--,--,--,--,,0.00,0.22,10,0.23,10,170.50
="034596",M6統一,"34,000",2,"10,260",0.32,0.32,0.30,0.30,－,0.05,0.30,10,0.31,10,170.50
="034597",M7統一,0,0,0,--,--,--,--,,0.00,0.24,20,0.25,20,170.50
="034598",M8統一,0,0,0,--,--,--,--,,0.00,0.12,10,0.17,10,167.00
="034599",M9統一,0,0,0,--,--,--,--,,0.00,0.03,10,0.06,50,16.65
="034600",N1統一,0,0,0,--,--,--,--,,0.00,0.01,3603,0.02,526,100.00
="034601",N2統一,"7,000",1,70,0.01,0.01,0.01,0.01,X,0.00,0.01,2397,0.02,973,51.60
="034602",N3統一,"591,000",7,"59,800",0.10,0.11,0.10,0.10,－,0.02,0.10,10,0.11,10,126.00
="034603",N4統一,"400,000",3,"60,000",0.15,0.15,0.15,0.15,,0.00,0.16,10,0.17,310,132.50
="034622",元大1U,0,0,0,--,--,--,--,,0.00,--,0,0.10,10,52.60
="034624",元大1W,0,0,0,--,--,--,--,,0.00,0.52,100,0.61,10,75.00
="034629",元大89,0,0,0,--,--,--,--,,0.00,--,0,0.10,100,152.00
="034631",元大93,0,0,0,--,--,--,--,,0.00,--,0,0.01,54,24.30
="034632",元大94,0,0,0,--,--,--,--,,0.00,0.01,100,0.02,130,24.30
="034676",國泰56,0,0,0,--,--,--,--,,0.00,--,0,0.10,30,8.91
="034680",富邦6A,0,0,0,--,--,--,--,,0.00,0.01,513,0.06,10,11.35
="034687",富邦6H,0,0,0,--,--,--,--,,0.00,0.03,20,0.05,10,170.50
="034690",富邦6L,"100,000",1,"17,000",0.17,0.17,0.17,0.17,X,0.00,0.18,10,0.19,10,23.90
="034691",富邦6M,"330,000",5,"33,100",0.09,0.11,0.09,0.11,－,0.01,0.10,10,0.11,10,131.00
="034692",富邦6N,0,0,0,--,--,--,--,,0.00,0.06,10,0.10,10,131.00
="034725",99中信,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,11.35
="034727",A2中信,0,0,0,--,--,--,--,,0.00,0.01,297,0.02,10,35.80
="034815",凱基K8,0,0,0,--,--,--,--,,0.00,0.01,30,0.02,30,219.50
="034817",凱基L1,0,0,0,--,--,--,--,,0.00,--,0,0.02,30,24.30
="034838",N5統一,0,0,0,--,--,--,--,,0.00,0.01,1804,0.02,527,68.80
="034839",N6統一,0,0,0,--,--,--,--,,0.00,0.01,3302,0.02,1089,51.60
="034840",N7統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.07,29,51.60
="034841",N8統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.02,135,8.40
="034844",元大2B,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,76.60
="034849",元大2G,0,0,0,--,--,--,--,,0.00,0.03,100,0.04,50,132.50
="034856",富邦6P,"78,000",4,"30,580",0.42,0.42,0.31,0.31,－,0.14,0.31,15,0.32,10,55.60
="034857",富邦6Q,0,0,0,--,--,--,--,,0.00,--,0,0.01,799,10.55
="034858",富邦6R,0,0,0,--,--,--,--,,0.00,--,0,0.10,50,63.90
="034859",富邦6S,0,0,0,--,--,--,--,,0.00,0.02,15,0.06,10,15.65
="034860",富邦6T,0,0,0,--,--,--,--,,0.00,--,0,0.10,15,15.30
="034862",富邦6V,0,0,0,--,--,--,--,,0.00,0.01,50,0.06,185,132.50
="034863",富邦6W,"103,000",6,"43,590",0.45,0.45,0.41,0.41,－,0.09,0.42,50,0.43,15,41.15
="034871",KK第一,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,14.90
="034887",AA統一,"15,000",2,"1,500",0.10,0.10,0.10,0.10,X,0.00,0.09,10,0.10,310,158.50
="034888",AB統一,0,0,0,--,--,--,--,,0.00,0.01,4299,0.02,2950,79.80
="034889",AC統一,0,0,0,--,--,--,--,,0.00,0.38,10,0.39,10,78.60
="034890",AD統一,"73,000",2,"36,630",0.51,0.51,0.49,0.49,－,0.09,0.45,10,0.49,10,397.00
="034891",AE統一,0,0,0,--,--,--,--,,0.00,2.17,10,2.27,10,314.00
="034892",N9統一,0,0,0,--,--,--,--,,0.00,1.10,20,1.19,10,28.30
="034902",B1中信,0,0,0,--,--,--,--,,0.00,1.11,30,1.13,10,212.00
="034907",國泰65,"499,000",17,"253,580",0.50,0.52,0.47,0.47,＋,0.03,0.46,30,0.47,30,57.40
="034926",8K群益,"258,000",3,"167,700",0.65,0.65,0.65,0.65,－,0.21,0.63,25,0.66,10,75.00
="034929",AG統一,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,200.00
="034931",元大2Y,0,0,0,--,--,--,--,,0.00,0.01,100,--,0,55.10
="034934",元大3B,"740,000",14,"136,000",0.20,0.20,0.17,0.18,－,0.03,0.18,100,0.19,100,49.60
="034941",國票FV,0,0,0,--,--,--,--,,0.00,0.11,1497,0.12,60,19.27
="034949",B4中信,0,0,0,--,--,--,--,,0.00,0.09,30,0.10,30,199.50
="034950",B5中信,"10,000",1,"2,200",0.22,0.22,0.22,0.22,X,0.00,0.23,30,0.24,30,199.50
="034951",B6中信,0,0,0,--,--,--,--,,0.00,--,0,0.02,10,49.60
="034952",B7中信,"90,000",1,"31,500",0.35,0.35,0.35,0.35,X,0.00,0.31,30,0.32,30,75.00
="034953",B8中信,0,0,0,--,--,--,--,,0.00,0.39,30,0.40,30,75.00
="034954",B9中信,"124,000",4,"67,560",0.54,0.55,0.54,0.55,－,0.11,0.52,30,0.53,30,75.00
="034963",國泰68,"122,000",4,"29,680",0.24,0.26,0.24,0.24,－,0.04,0.24,499,0.25,50,49.60
="034967",富邦7H,0,0,0,--,--,--,--,,0.00,0.01,10,0.10,10,17.95
="034968",富邦7J,0,0,0,--,--,--,--,,0.00,0.19,10,0.21,10,19.27
="034970",富邦7L,0,0,0,--,--,--,--,,0.00,0.01,10,--,0,"2,350.00"
="034971",富邦7M,0,0,0,--,--,--,--,,0.00,0.01,100,--,0,"2,350.00"
="034972",AH統一,0,0,0,--,--,--,--,,0.00,0.01,592,0.02,70,72.80
="034973",AJ統一,0,0,0,--,--,--,--,,0.00,0.01,20,0.05,100,25.47
="034974",元大3F,0,0,0,--,--,--,--,,0.00,--,0,0.02,320,100.00
="034979",元大3K,"704,000",4,"113,800",0.17,0.17,0.15,0.15,－,0.04,0.15,100,0.17,100,126.00
